lon,lat,course_id,track_seg_point_id,ele,dis
141.44137,38.4404899,2,1158,13,15.38545626
141.44173,38.44063,2,1159,8.7,15.42046697
141.44201,38.44073,2,1160,8.1,15.44726871
141.44246,38.44088,2,1161,8.1,15.48986239
141.44277,38.44101,2,1162,9.9,15.52048758
141.4433,38.44126,2,1163,9.3,15.57437138
141.4438,38.44154,2,1164,7.8,15.62790323
141.44415,38.44177,2,1165,7.5,15.66769333
141.44457,38.44204,2,1166,9.6,15.71501528
141.44483,38.4422,2,1167,10,15.74381242
141.44497,38.4422799,2,1168,9.8,15.75889884
141.44511,38.44234,2,1169,9.6,15.77280301
141.44522,38.44241,2,1170,9.5,15.78514657
141.44524,38.44242,2,1171,9.5,15.78721307
141.44532,38.4424599,2,1172,9.3,15.79547309
141.4453399,38.4424599,2,1173,9.2,15.79720621
141.44554,38.44255,2,1174,8.8,15.81730783
141.44578,38.44264,2,1175,8,15.84048202
141.44598,38.44272,2,1176,7.5,15.86004035
141.44655,38.4429,2,1177,5.5,15.91356541
141.44655,38.4429,2,1178,5.5,15.91356541
141.4465899,38.4426599,2,1179,5.3,15.94048855
141.44661,38.44254,2,1180,5.1,15.95393527
141.44663,38.44238,2,1181,5.1,15.97181155
141.44663,38.44236,2,1182,5.1,15.97403545
141.44665,38.4421899,2,1183,5,15.99302977
141.44667,38.44205,2,1184,5,16.00868317
141.44667,38.44198,2,1185,5,16.01646683
141.44667,38.44188,2,1186,5,16.02758634
141.44667,38.4418,2,1187,5,16.03648194
141.44664,38.44167,2,1188,5,16.05117153
141.44662,38.44158,2,1189,5,16.06132955
141.4465899,38.44148,2,1190,5,16.07275389
141.44654,38.44137,2,1191,5.1,16.08573448
141.44646,38.44124,2,1192,5.1,16.10178137
141.4464099,38.44113,2,1193,5.2,16.11476781
141.4464099,38.44113,2,1194,5.2,16.11476781
141.44671,38.44099,2,1195,4.9,16.14518933
141.44684,38.44094,2,1196,4.8,16.15780289
141.44701,38.44089,2,1197,4.6,16.17361825
141.44711,38.4408699,2,1198,4.5,16.18260981
141.4472199,38.44086,2,1199,4.3,16.19224449
141.44739,38.44086,2,1200,4.1,16.20705911
141.44753,38.4408699,2,1201,4.1,16.2193018
141.44774,38.44089,2,1202,4.5,16.2377275
141.44774,38.44089,2,1203,4.5,16.2377275
141.44773,38.44092,2,1204,4.4,16.24117517
141.44772,38.4409599,2,1205,4.3,16.24569653
141.44772,38.44099,2,1206,4.3,16.2490435
141.44771,38.44103,2,1207,4.2,16.25357577
141.44771,38.4411,2,1208,4.1,16.26135943
141.44766,38.44136,2,1209,3.8,16.29059627
141.44763,38.44154,2,1210,3.7,16.3107812
141.44757,38.44189,2,1211,3.7,16.35004873
141.44756,38.44195,2,1212,3.8,16.35677704
141.44753,38.44207,2,1213,3.9,16.37037384
141.4475,38.44225,2,1214,4,16.39055877
141.44744,38.44258,2,1215,4.1,16.42762335
141.4473999,38.44278,2,1216,4.1,16.45013492
141.44732,38.44324,2,1217,4.2,16.50175582
141.44729,38.44341,2,1218,4.2,16.52083868
141.44725,38.4437,2,1219,4,16.55327288
141.44724,38.44377,2,1220,4,16.56110511
141.4472199,38.44385,2,1221,3.9,16.57017131
141.44723,38.4439,2,1222,3.9,16.57580022
141.44724,38.44395,2,1223,3.9,16.58142777
141.44726,38.44399,2,1224,3.8,16.58620446
141.44733,38.44411,2,1225,3.8,16.60087454
141.44742,38.4442499,2,1226,3.9,16.61829379
141.44743,38.44427,2,1227,3.9,16.6206925
141.44773,38.44476,2,1228,3.5,16.68111837
141.44783,38.44492,2,1229,3.5,16.70092675
141.44797,38.44516,2,1230,3.4,16.73026684
141.44803,38.44525,2,1231,3.4,16.74155643
141.44805,38.44531,2,1232,3.3,16.74845175
141.44806,38.44536,2,1233,3.3,16.7540793
141.44805,38.44543,2,1234,3.3,16.76191152
141.44804,38.44545,2,1235,3.4,16.76429986
141.44803,38.44547,2,1236,3.4,16.7666882
141.44801,38.44551,2,1237,3.4,16.77146489
141.448,38.44553,2,1238,3.4,16.77385323
141.44797,38.44556,2,1239,3.4,16.77809042
141.44795,38.4455699,2,1240,3.5,16.78015089
141.44791,38.44559,2,1241,3.5,16.78428975
141.44787,38.44561,2,1242,3.6,16.78842262
141.44782,38.44562,2,1243,3.6,16.79291675
141.44779,38.44562,2,1244,3.7,16.79552938
141.44776,38.44561,2,1245,3.7,16.7983688
141.44774,38.44559,2,1246,3.7,16.8011936
141.44771,38.44556,2,1247,3.7,16.80543079
141.44769,38.44552,2,1248,3.8,16.81020747
141.44747,38.44517,2,1249,4,16.8535862
141.44742,38.44512,2,1250,4.1,16.8606482
141.44741,38.44511,2,1251,4.1,16.8620606
141.44739,38.44509,2,1252,4.1,16.86488541
141.44734,38.44504,2,1253,4.2,16.87194741
141.44729,38.44501,2,1254,4.3,16.87743275
141.4472,38.44496,2,1255,4.3,16.88704236
141.4471,38.44493,2,1256,4.4,16.89636825
141.44702,38.44491,2,1257,4.5,16.90368168
141.44701,38.44491,2,1258,4.5,16.90455256
141.4468,38.44489,2,1259,4.6,16.92297591
141.44678,38.44489,2,1260,4.6,16.92471768
141.4467699,38.44489,2,1261,4.6,16.92559728
141.44636,38.44487,2,1262,5.4,16.96136415
141.44627,38.44486,2,1263,5.6,16.96928062
141.44618,38.44486,2,1264,5.8,16.97711861
141.44612,38.44486,2,1265,6,16.98234394
141.44595,38.44486,2,1266,6.4,16.99714902
141.44582,38.44485,2,1267,6.7,17.00852504
141.44572,38.44485,2,1268,6.7,17.01723391
141.44562,38.44485,2,1269,6.8,17.02594279
141.44528,38.44484,2,1270,7.1,17.05557384
141.44488,38.44482,2,1271,8,17.09048027
141.44476,38.44482,2,1272,8.6,17.10093093
141.4447099,38.44483,2,1273,8.8,17.10543354
141.44464,38.44482,2,1274,9.2,17.11162177
141.44441,38.4448099,2,1275,10.4,17.13168365
141.44436,38.4448099,2,1276,10.6,17.13603809
141.44434,38.4448099,2,1277,10.7,17.13777987
141.44418,38.4448099,2,1278,11.5,17.15171408
141.44418,38.4448099,2,1279,11.5,17.15171408
141.44412,38.44509,2,1280,10,17.18329511
141.44413,38.4451899,2,1281,9.8,17.19443758
141.44427,38.4456,2,1282,8.3,17.24164048
141.44431,38.44568,2,1283,8,17.25119384
141.44434,38.44573,2,1284,7.8,17.25733686
141.44436,38.44576,2,1285,7.7,17.26110005
141.4444,38.4458399,2,1286,7.4,17.27064305
141.4445299,38.44608,2,1287,6.1,17.29963885
141.4446,38.44624,2,1288,5.6,17.31844831
141.44463,38.4463099,2,1289,5.4,17.3266482
141.44464,38.44635,2,1290,5.3,17.33119137
141.44468,38.44642,2,1291,5.1,17.33971896
141.44476,38.44659,2,1292,5,17.35986513
141.44477,38.44662,2,1293,5,17.36331278
141.44486,38.4467799,2,1294,5.6,17.38274375
141.44492,38.44692,2,1295,6.3,17.39917513
141.44497,38.44702,2,1296,6.7,17.4111168
141.44499,38.4471,2,1297,7,17.42018131
141.44501,38.4471599,2,1298,7.3,17.42706586
141.44503,38.44728,2,1299,7.8,17.44053348
141.44502,38.44739,2,1300,8,17.45279591
141.44501,38.44749,2,1301,8.1,17.46394946
141.445,38.44755,2,1302,9.2,17.47067776
141.44497,38.44764,2,1303,11.2,17.48102072
141.44493,38.4477199,2,1304,12.8,17.49056369
141.44488,38.44782,2,1305,14.7,17.5025157
141.44484,38.44788,2,1306,15.7,17.51004203
141.44481,38.44793,2,1307,16.5,17.51618502
141.44472,38.44803,2,1308,17.6,17.52978914
141.44465,38.44809,2,1309,17.9,17.53882641
141.44455,38.44816,2,1310,17.9,17.55050643
141.44437,38.44827,2,1311,17.2,17.57038914
141.44432,38.44829,2,1312,16.8,17.57527842
141.44423,38.44835,2,1313,16.5,17.58557113
141.44406,38.44846,2,1314,18.4,17.60477471
141.44397,38.44851,2,1315,19.5,17.61438402
141.44387,38.44858,2,1316,20.9,17.626064
141.44378,38.4486599,2,1317,22.4,17.63791144
141.44374,38.4487,2,1318,23.1,17.64356969
141.44371,38.44873,2,1319,23.6,17.64780681
141.44367,38.44882,2,1320,25.2,17.65840327
141.44365,38.44888,2,1321,26.3,17.66529857
141.4436,38.44906,2,1322,29.4,17.68578182
141.44359,38.44908,2,1323,29.7,17.68817015
141.44354,38.4493099,2,1324,31.2,17.71410206
141.44344,38.4495999,2,1325,31.2,17.7475038
141.4433,38.4499799,2,1326,31.9,17.7914816
141.44322,38.45013,2,1327,30.2,17.80956757
141.44309,38.45031,2,1328,28.2,17.83256242
141.44302,38.45049,2,1329,26.6,17.8534852
141.443,38.45056,2,1330,26,17.86146133
141.44294,38.45073,2,1331,24.7,17.88107329
141.44288,38.4509,2,1332,23.3,17.90068526
141.44275,38.45136,2,1333,16.7,17.95307276
141.44275,38.45139,2,1334,16.2,17.95640861
141.44271,38.45153,2,1335,14.1,17.97236086
141.44267,38.45171,2,1336,12,17.9926768
141.44263,38.45185,2,1337,12.2,18.00862904
141.44263,38.45209,2,1338,12.1,18.03531586
141.44263,38.4521,2,1339,12.1,18.03642781
141.44263,38.45216,2,1340,12.1,18.04309952
141.44263,38.45218,2,1341,12.1,18.04532342
141.44263,38.45225,2,1342,12.1,18.05310708
141.44264,38.45228,2,1343,12,18.05655471
141.44264,38.45233,2,1344,12,18.06211447
141.4426499,38.45238,2,1345,11.9,18.06774066
141.44266,38.45246,2,1346,11.9,18.07667964
141.44269,38.45258,2,1347,11.9,18.09027637
141.44271,38.45264,2,1348,11.9,18.09717164
141.44275,38.45275,2,1349,12,18.10988939
141.44278,38.45281,2,1350,12,18.11705432
141.44284,38.45293,2,1351,11.9,18.13138416
141.44297,38.45318,2,1352,11.6,18.16139949
141.44302,38.45326,2,1353,11.4,18.17130345
141.44329,38.45373,2,1354,9.7,18.22861016
141.44329,38.45373,2,1355,9.7,18.22861016
141.44348,38.45364,2,1356,9.2,18.24794621
141.44356,38.45359,2,1357,9,18.2568591
141.44361,38.45356,2,1358,8.9,18.26234403
141.44368,38.4535,2,1359,8.8,18.27138098
141.44371,38.45347,2,1360,8.7,18.27561799
141.44375,38.45341,2,1361,8.6,18.28314421
141.44378,38.45336,2,1362,8.5,18.28928711
141.44379,38.45331,2,1363,8.4,18.29491464
141.4438,38.45326,2,1364,8.3,18.30054218
141.4438,38.45319,2,1365,8.1,18.30832583
141.44379,38.45313,2,1366,8,18.31505413
141.44375,38.45301,2,1367,7.7,18.32884466
141.44357,38.45276,2,1368,7.3,18.36075788
141.44353,38.4527,2,1369,7.2,18.36828411
141.4434,38.4525,2,1370,6.9,18.39323853
141.44329,38.45233,2,1371,7.5,18.4144301
141.44326,38.45226,2,1372,7.8,18.42264045
141.44324,38.45221,2,1373,8,18.4284666
141.44324,38.4522,2,1374,8,18.42957855
141.44322,38.4521299,2,1375,8.2,18.43756552
141.44321,38.45206,2,1376,8.3,18.44538668
141.44321,38.45201,2,1377,8.4,18.45094644
141.4432,38.45196,2,1378,8.5,18.45657397
141.44321,38.45188,2,1379,8.5,18.4655121
141.44322,38.45186,2,1380,8.5,18.46790041
141.44322,38.45185,2,1381,8.5,18.46901236
141.44322,38.45181,2,1382,8.5,18.47346017
141.44324,38.4517499,2,1383,8.5,18.4803662
141.44327,38.45168,2,1384,8.4,18.48856602
141.44327,38.45167,2,1385,8.4,18.48967797
141.44329,38.45163,2,1386,8.8,18.4944546
141.4433699,38.45151,2,1387,10.1,18.50950308
141.44345,38.45142,2,1388,10.9,18.52170161
141.44352,38.45136,2,1389,11.3,18.53073869
141.44359,38.4513,2,1390,11.6,18.53977577
141.44366,38.45126,2,1391,11.5,18.54732164
141.44375,38.45122,2,1392,11.3,18.55633308
141.44377,38.4512,2,1393,11.3,18.55915779
141.44387,38.45116,2,1394,10.9,18.56893604
141.44388,38.45116,2,1395,10.8,18.56980685
141.44389,38.45115,2,1396,10.8,18.57121921
141.44399,38.45112,2,1397,10.2,18.5805444
141.44413,38.45109,2,1398,9.1,18.59318392
141.4445299,38.451,2,1399,9.5,18.62941718
141.44468,38.45097,2,1400,9.4,18.64290705
141.44475,38.45095,2,1401,9.3,18.64939575
141.4449,38.45091,2,1402,8.9,18.66319446
141.44515,38.45084,2,1403,9.9,18.68631446
141.44518,38.45083,2,1404,10.2,18.68915371
141.44537,38.45076,2,1405,12.9,18.70743864
141.4455,38.4507199,2,1406,14.2,18.71960574
141.44564,38.45066,2,1407,15.2,18.73349799
141.4458,38.4506,2,1408,15.6,18.74894605
141.4458,38.45059,2,1409,15.5,18.750058
141.44598,38.45051,2,1410,16.5,18.76808102
141.446,38.4505,2,1411,16.6,18.77014736
141.44618,38.45041,2,1412,16.8,18.78874438
141.4464,38.45031,2,1413,16.2,18.81089557
141.44652,38.4502499,2,1414,15.2,18.82329959
141.44665,38.45017,2,1415,13.3,18.83769029
141.44674,38.45011,2,1416,12,18.84798285
141.44681,38.45005,2,1417,10.7,18.85702
141.44685,38.45,2,1418,9.3,18.86358081
141.44688,38.44995,2,1419,9.5,18.86972377
141.44691,38.4499,2,1420,9.6,18.87586672
141.44693,38.44985,2,1421,9.6,18.88169289
141.4469499,38.44977,2,1422,9.5,18.89075572
141.4469499,38.44966,2,1423,9.2,18.90298718
141.4469499,38.4495999,2,1424,9.1,18.90967001
141.44694,38.44959,2,1425,9,18.91106825
141.4469,38.44934,2,1426,8.5,18.93908441
141.44689,38.44929,2,1427,8.4,18.94471195
141.44689,38.44924,2,1428,8.3,18.9502717
141.44689,38.44923,2,1429,8.3,18.95138365
141.44689,38.44918,2,1430,8.2,18.95694341
141.4469,38.44911,2,1431,9.3,18.96477563
141.44691,38.44906,2,1432,10.2,18.97040317
141.44692,38.44906,2,1433,10.1,18.97127401
141.44693,38.44901,2,1434,11,18.97690155
141.44698,38.44894,2,1435,12,18.98582031
141.44701,38.4489,2,1436,12.4,18.99097862
141.44705,38.44886,2,1437,12.8,18.99662811
141.44709,38.44882,2,1438,13,19.0022776
141.44714,38.44877,2,1439,13.3,19.00933946
141.44729,38.44865,2,1440,13.1,19.0280124
141.4475,38.44849,2,1441,11.7,19.05352645
141.44772,38.44831,2,1442,11.2,19.08123306
141.44791,38.44816,2,1443,9.5,19.10472712
141.44798,38.44808,2,1444,8.7,19.11551101
141.44806,38.448,2,1445,7.9,19.12681004
141.44812,38.44792,2,1446,7.2,19.1371267
141.44819,38.4478,2,1447,6.3,19.15179665
141.44824,38.44771,2,1448,5.5,19.16271044
141.4482899,38.44758,2,1449,4.7,19.17780485
141.44832,38.44744,2,1450,4.2,19.19359131
141.44834,38.4473399,2,1451,4,19.20485738
141.44835,38.4473,2,1452,4.1,19.20937873
141.44835,38.44726,2,1453,4.1,19.21382653
141.44836,38.44721,2,1454,4.1,19.21945408
141.44837,38.44715,2,1455,4.1,19.22618238
141.44841,38.44682,2,1456,4.2,19.26304173
141.44842,38.44673,2,1457,4.2,19.2730871
141.44844,38.44656,2,1458,4.1,19.29207034
141.44845,38.44646,2,1459,4,19.3032239
141.44845,38.4463099,2,1460,3.8,19.31991428
141.44845,38.4463099,2,1461,3.8,19.31991428
141.44899,38.44624,2,1462,4.7,19.36757927
141.44921,38.4462199,2,1463,5.2,19.38686836
141.44939,38.4462,2,1464,6.1,19.40269945
141.44944,38.44619,2,1465,6.3,19.40719354
141.44976,38.44615,2,1466,7.6,19.43541414
141.4503,38.44609,2,1467,9.4,19.48291215
141.45066,38.44605,2,1468,10.2,19.5145775
141.45094,38.44603,2,1469,10.3,19.53906316
141.45109,38.44602,2,1470,9.8,19.5521735
141.4511,38.44602,2,1471,9.8,19.55304437
141.45132,38.44602,2,1472,9.5,19.57220359
141.45164,38.44604,2,1473,9.3,19.60016013
141.45188,38.44606,2,1474,9.1,19.62117907
141.45201,38.44608,2,1475,9,19.63271678
141.45246,38.44616,2,1476,8.5,19.67290296
141.45257,38.44618,2,1477,8.5,19.6827373
141.45279,38.4462199,2,1478,8.8,19.70240347
141.45301,38.44626,2,1479,9.1,19.72207465
141.45311,38.44628,2,1480,9.2,19.73106282
141.45319,38.4463,2,1481,9.4,19.73837612
141.45323,38.4463099,2,1482,9.4,19.7420294
141.45363,38.44639,2,1483,8.7,19.77798481
141.45404,38.44646,2,1484,7.3,19.81452898
141.45434,38.44655,2,1485,6.9,19.84250613
141.45452,38.4465999,2,1486,6.8,19.85913477
141.45481,38.4467,2,1487,6.9,19.88673389
141.45489,38.44674,2,1488,7.3,19.89499954
141.45509,38.44683,2,1489,8.2,19.91508718
141.45532,38.44693,2,1490,9.2,19.93799653
141.45567,38.4471,2,1491,10.2,19.97386252
141.45591,38.4472,2,1492,10.2,19.99753698
141.45618,38.44732,2,1493,9.8,20.02457245
141.45633,38.44738,2,1494,9.4,20.03924044
141.4564,38.44741,2,1495,9.1,20.04618947
141.45649,38.44744,2,1496,8.8,20.05470755
141.4566199,38.44747,2,1497,8.2,20.06650157
141.45675,38.4475,2,1498,8,20.07831228
141.45687,38.44752,2,1499,8.4,20.08899656
141.45701,38.44755,2,1500,9.2,20.10163666
141.45712,38.44757,2,1501,9.8,20.11147082
141.4573,38.44759,2,1502,10.6,20.12730318
141.45746,38.44761,2,1503,11.4,20.14141321
141.45839,38.44766,2,1504,9.9,20.22259324
141.45848,38.44767,2,1505,10.2,20.23050941
141.45866,38.44769,2,1506,10.6,20.24634174
141.4589499,38.44769,2,1507,10.8,20.27158778
141.4591299,38.44769,2,1508,10.9,20.28726314
141.45927,38.44767,2,1509,10.8,20.29966483
141.45945,38.44764,2,1510,10.4,20.31569121
141.45963,38.4476,2,1511,9.6,20.33198539
141.45971,38.44758,2,1512,9.2,20.33929857
141.4598,38.4475399,2,1513,8.2,20.34831586
141.4599,38.4475,2,1514,7.1,20.35808945
141.45997,38.44746,2,1515,6.9,20.36563558
141.46,38.44744,2,1516,6.9,20.3690665
141.46003,38.44743,2,1517,6.8,20.37190586
141.4601999,38.44732,2,1518,6.4,20.3911029
141.4603,38.4472499,2,1519,6.1,20.4027969
141.46052,38.44706,2,1520,5.6,20.43130913
141.4610999,38.44652,2,1521,9.9,20.50976827
141.46181,38.44588,2,1522,18.3,20.60404813
141.46194,38.4457499,2,1523,16.8,20.62241802
141.4620799,38.44559,2,1524,14.6,20.64397194
141.46228,38.44539,2,1525,12.3,20.67222526
141.46236,38.44531,2,1526,11.4,20.68352444
141.46251,38.44517,2,1527,10.2,20.70384659
141.46252,38.44515,2,1528,10.1,20.70623493
141.46264,38.44504,2,1529,10.9,20.72232294
141.46265,38.44503,2,1530,11,20.72373534
141.46273,38.44494,2,1531,11.9,20.73592925
141.4627999,38.44485,2,1532,12.9,20.74764287
141.46285,38.44479,2,1533,13.7,20.75561461
141.4628899,38.44473,2,1534,14.2,20.76313699
141.4629799,38.44456,2,1535,15.4,20.78360072
141.46299,38.44454,2,1536,15.5,20.78599225
141.46302,38.44451,2,1537,16,20.79022947
141.46309,38.4444,2,1538,17,20.80389595
141.46312,38.44438,2,1539,17.5,20.80732696
141.46318,38.44435,2,1540,18.5,20.81352634
141.46328,38.4443,2,1541,20.3,20.82385864
141.46329,38.4443,2,1542,20.5,20.82472954
141.46338,38.44428,2,1543,22.2,20.83287698
141.46346,38.4442499,2,1544,23.8,20.84060637
141.46348,38.44424,2,1545,24.2,20.84266687
141.4635,38.44422,2,1546,24.5,20.84549168
141.46351,38.44419,2,1547,24.7,20.84893935
141.46352,38.44414,2,1548,24.4,20.8545669
141.46352,38.44412,2,1549,24.1,20.8567908
141.46351,38.4441,2,1550,23.6,20.85917914
141.46349,38.44407,2,1551,22.7,20.86294236
141.46347,38.44406,2,1552,22.2,20.86500882
141.46345,38.44405,2,1553,21.6,20.86707529
141.46338,38.444,2,1554,19.4,20.87532608
141.46333,38.44394,2,1555,17.4,20.88329309
141.4633,38.44391,2,1556,16.5,20.88753031
141.46329,38.44386,2,1557,15.5,20.89315787
141.46329,38.44384,2,1558,15.2,20.89538177
141.4633,38.4438,2,1559,14.8,20.89991403
141.4633,38.4437799,2,1560,14.5,20.90214905
141.46332,38.44375,2,1561,14.3,20.90590241
141.46333,38.44372,2,1562,14,20.90935008
141.46336,38.4436899,2,1563,14.1,20.91359607
141.46339,38.44367,2,1564,14.5,20.9170199
141.46341,38.44365,2,1565,14.6,20.91984472
141.46346,38.44362,2,1566,15.3,20.92533013
141.46351,38.44359,2,1567,15.9,20.93081554
141.46358,38.44355,2,1568,16.9,20.93836193
141.46364,38.44353,2,1569,17.9,20.94404091
141.46372,38.4435,2,1570,19.2,20.95176556
141.46381,38.44348,2,1571,21,20.95991308
141.46395,38.44347,2,1572,24,20.97215634
141.46403,38.44347,2,1573,25.7,20.97912357
141.46412,38.44347,2,1574,27.8,20.98696171
141.46424,38.44349,2,1575,31,20.99764656
141.46434,38.44351,2,1576,33.9,21.00663506
141.46445,38.44353,2,1577,36.9,21.01646974
141.46451,38.44354,2,1578,38.6,21.02181216
141.46458,38.44355,2,1579,40.5,21.02800907
141.46465,38.44355,2,1580,42.3,21.03410539
141.46471,38.44354,2,1581,43.8,21.03944781
141.46474,38.44353,2,1582,44.4,21.0422873
141.46476,38.44353,2,1583,45,21.0440291
141.46478,38.44351,2,1584,45.3,21.04685393
141.4648,38.4435,2,1585,45.8,21.04892041
141.46481,38.44349,2,1586,46,21.05033282
141.4648599,38.44344,2,1587,46.9,21.05738951
141.46487,38.44342,2,1588,47,21.05978105
141.46488,38.44339,2,1589,47.1,21.06322872
141.46488,38.44336,2,1590,46.9,21.06656457
141.46487,38.44333,2,1591,46.4,21.07001223
141.46485,38.44328,2,1592,45.1,21.07583845
141.46484,38.44326,2,1593,44.5,21.0782268
141.46482,38.44324,2,1594,43.6,21.08105163
141.4648,38.44323,2,1595,42.9,21.08311811
141.46475,38.4432199,2,1596,41.3,21.08761514
141.46453,38.44311,2,1597,33.4,21.11034048
141.46451,38.4431,2,1598,32.6,21.11240697
141.46447,38.44306,2,1599,30.8,21.11805663
141.46446,38.44303,2,1600,30,21.1215043
141.46444,38.44299,2,1601,28.8,21.126281
141.46443,38.44296,2,1602,28,21.12972866
141.46443,38.44292,2,1603,27.3,21.13417647
141.46442,38.4429,2,1604,26.7,21.13656482
141.46442,38.44286,2,1605,26,21.14101262
141.46443,38.44283,2,1606,25.8,21.14446029
141.46444,38.44281,2,1607,25.7,21.14684864
141.46444,38.4428,2,1608,25.6,21.14796059
141.46445,38.44278,2,1609,25.5,21.15034894
141.46446,38.44277,2,1610,25.7,21.15176136
141.46453,38.44272,2,1611,27,21.16001223
141.46464,38.44265,2,1612,29.2,21.17235576
141.46483,38.44258,2,1613,33.9,21.19064239
141.46508,38.44256,2,1614,41.1,21.21252855
141.46525,38.44255,2,1615,45.8,21.22737581
141.46531,38.44255,2,1616,47.5,21.2326013
141.46535,38.44254,2,1617,48.6,21.23625812
141.46538,38.44253,2,1618,49.3,21.23909765
141.4654,38.44252,2,1619,49.8,21.24116414
141.46543,38.44251,2,1620,50.5,21.24400366
141.46544,38.4425,2,1621,50.7,21.24541608
141.46546,38.44249,2,1622,51,21.24748258
141.46548,38.44247,2,1623,51,21.25030742
141.46549,38.4424599,2,1624,51,21.25172861
141.46551,38.44244,2,1625,51,21.25454471
141.46552,38.44242,2,1626,50.8,21.25693306
141.46553,38.44241,2,1627,50.8,21.25834548
141.46553,38.44239,2,1628,50.2,21.26056938
141.46552,38.44235,2,1629,48.9,21.26510165
141.46552,38.44233,2,1630,48.3,21.26732555
141.46551,38.4423,2,1631,47.2,21.27077322
141.46549,38.44226,2,1632,45.6,21.27554993
141.46536,38.44212,2,1633,38.2,21.29479903
141.46535,38.44211,2,1634,37.7,21.29621145
141.46535,38.44208,2,1635,36.9,21.2995473
141.46536,38.44204,2,1636,36.1,21.30407957
141.46537,38.44202,2,1637,35.8,21.30646793
141.46539,38.4419899,2,1638,35.5,21.31024102
141.46541,38.44197,2,1639,35.5,21.31305712
141.46544,38.44195,2,1640,35.8,21.3164882
141.46549,38.44192,2,1641,36.3,21.32197369
141.46554,38.4418999,2,1642,37,21.32686838
141.46562,38.44187,2,1643,38.3,21.33458838
141.46572,38.44183,2,1644,39.8,21.34436763
141.4658,38.4418,2,1645,41,21.35209243
141.46586,38.44178,2,1646,42.5,21.35777152
141.46592,38.44176,2,1647,44.9,21.36345061
141.46604,38.4417,2,1648,49.2,21.37584969
141.46616,38.44162,2,1649,52.6,21.38957403
141.46632,38.44151,2,1650,56.1,21.40811556
141.46648,38.4414,2,1651,59.3,21.42665711
141.46657,38.44132,2,1652,60.1,21.43851341
141.46677,38.44116,2,1653,62,21.46341191
141.4670099,38.4409599,2,1654,64,21.49393428
141.4674,38.44064,2,1655,70.3,21.54312406
141.46744,38.44061,2,1656,71.1,21.54794738
141.46752,38.44053,2,1657,71.4,21.55924686
141.46758,38.44046,2,1658,69.9,21.56862196
141.46761,38.44043,2,1659,69.4,21.57285927
141.46777,38.44014,2,1660,63.2,21.607988
141.4678099,38.44009,2,1661,62.5,21.61454445
141.46787,38.44004,2,1662,62.2,21.62218052
141.46794,38.44,2,1663,62.5,21.62972716
141.46797,38.43999,2,1664,62.6,21.63256676
141.46803,38.43996,2,1665,62.6,21.63876641
141.46824,38.43987,2,1666,62.6,21.65961518
141.46827,38.43986,2,1667,62.7,21.66245479
141.46845,38.43978,2,1668,60.2,21.68047984
141.46856,38.43973,2,1669,57.9,21.69155665
141.46866,38.43969,2,1670,56.1,21.70133613
141.46876,38.43965,2,1671,54.4,21.71111562
141.46885,38.43961,2,1672,52.7,21.72012816
141.46893,38.43958,2,1673,51.4,21.72785315
141.46901,38.43956,2,1674,50.5,21.73516707
141.46906,38.43956,2,1675,50.5,21.73952183
141.46913,38.4395499,2,1676,50.1,21.74572106
141.46918,38.4395499,2,1677,49.9,21.75007582
141.46921,38.43956,2,1678,49.9,21.75291981
141.46929,38.43957,2,1679,49,21.7599756
141.4694,38.43959,2,1680,48.1,21.76981079
141.46951,38.43961,2,1681,47.2,21.77964598
141.46955,38.43962,2,1682,46.9,21.78330293
141.46973,38.43967,2,1683,45.9,21.79993671
141.46981,38.4397,2,1684,45.7,21.80766169
141.46994,38.43974,2,1685,45,21.81982633
141.4699599,38.4397499,2,1686,45,21.82187957
141.47003,38.43978,2,1687,44.3,21.82884215
141.47008,38.43981,2,1688,43.6,21.83432774
141.47012,38.4398399,2,1689,43.3,21.83914341
141.47012,38.43985,2,1690,43.6,21.84026648
141.47015,38.43988,2,1691,43.6,21.8445038
141.47018,38.43995,2,1692,44.9,21.85271429
141.47019,38.44,2,1693,46.2,21.85834185
141.47019,38.44003,2,1694,46.2,21.8616777
141.47017,38.44007,2,1695,47,21.86645443
141.47013,38.44013,2,1696,48.3,21.87398094
141.47012,38.44015,2,1697,48.6,21.87636931
141.47009,38.44018,2,1698,49.6,21.88060662
141.46998,38.44027,2,1699,52.4,21.89446067
141.4698699,38.44037,2,1700,54.4,21.90914379
141.46973,38.44051,2,1701,56.9,21.92891251
141.46967,38.44056,2,1702,58.1,21.93654259
141.46966,38.44057,2,1703,58.3,21.93795502
141.46963,38.44062,2,1704,58.9,21.94409812
141.46962,38.44065,2,1705,59,21.9475458
141.46962,38.44068,2,1706,59,21.95088165
141.46962,38.44071,2,1707,58.9,21.9542175
141.46963,38.44074,2,1708,58.6,21.95766517
141.46966,38.4408,2,1709,57.8,21.96483026
141.46969,38.44083,2,1710,57.1,21.96906755
141.4697,38.44084,2,1711,57,21.97047999
141.46972,38.44085,2,1712,56.9,21.97254652
141.4697799,38.44089,2,1713,56.8,21.9794021
141.46984,38.44092,2,1714,56.4,21.98560904
141.46992,38.44094,2,1715,55.3,21.99292282
141.46998,38.44095,2,1716,54.3,21.99826543
141.47003,38.4409599,2,1717,53.9,22.00275709
141.47009,38.4409599,2,1718,53.1,22.0079827
